date_obs,resultat_obs,code_statut,code_qualification_obs
2026-08-22T16:20:00Z,-252.0,8,16
2026-08-22T16:15:00Z,-252.0,8,16
2026-08-22T16:10:00Z,-252.0,8,16
2026-08-22T16:05:00Z,-251.0,8,16
2026-08-22T16:00:00Z,-251.0,8,16
2026-08-22T15:55:00Z,-250.0,8,16
2026-08-22T15:50:00Z,-249.0,8,16
2026-08-22T15:45:00Z,-249.0,8,16
2026-08-22T15:40:00Z,-249.0,8,16
2026-08-22T15:35:00Z,-251.0,8,16
2026-08-22T15:30:00Z,-249.0,8,16
2026-08-22T15:25:00Z,-247.0,8,16
2026-08-22T15:20:00Z,-246.0,8,16
2026-08-22T15:15:00Z,-247.0,8,16
2026-08-22T15:10:00Z,-246.0,8,16
2026-08-22T15:05:00Z,-247.0,8,16
2026-08-22T15:00:00Z,-247.0,8,16
2026-08-22T14:55:00Z,-249.0,8,16
2026-08-22T14:50:00Z,-247.0,8,16
2026-08-22T14:45:00Z,-249.0,8,16
2026-08-22T14:40:00Z,-247.0,8,16
2026-08-22T14:35:00Z,-251.0,8,16
2026-08-22T14:30:00Z,-249.0,8,16
2026-08-22T14:25:00Z,-251.0,8,16
2026-08-22T14:20:00Z,-251.0,8,16
2026-08-22T14:15:00Z,-250.0,8,16
2026-08-22T14:10:00Z,-250.0,8,16
2026-08-22T14:05:00Z,-251.0,8,16
2026-08-22T14:00:00Z,-249.0,8,16
2026-08-22T13:55:00Z,-260.0,8,16
2026-08-22T13:50:00Z,-255.0,8,16
2026-08-22T13:45:00Z,-250.0,8,16
2026-08-22T13:40:00Z,-254.0,8,16
2026-08-22T13:35:00Z,-254.0,8,16
2026-08-22T13:30:00Z,-257.0,8,16
2026-08-22T13:25:00Z,-259.0,8,16
2026-08-22T13:20:00Z,-252.0,8,16
2026-08-22T13:15:00Z,-254.0,8,16
2026-08-22T13:10:00Z,-251.0,8,16
2026-08-22T13:05:00Z,-262.0,8,16
2026-08-22T13:00:00Z,-254.0,8,16
2026-08-22T12:55:00Z,-256.0,8,16
2026-08-22T12:50:00Z,-261.0,8,16
2026-08-22T12:45:00Z,-264.0,8,16
2026-08-22T12:40:00Z,-256.0,8,16
2026-08-22T12:35:00Z,-252.0,8,16
2026-08-22T12:30:00Z,-261.0,8,16
2026-08-22T12:25:00Z,-257.0,8,16
2026-08-22T12:20:00Z,-257.0,8,16
2026-08-22T12:15:00Z,-257.0,8,16
2026-08-22T12:10:00Z,-256.0,8,16
2026-08-22T12:05:00Z,-255.0,8,16
2026-08-22T12:00:00Z,-257.0,8,16
2026-08-22T11:55:00Z,-266.0,8,16
2026-08-22T11:50:00Z,-255.0,8,16
2026-08-22T11:45:00Z,-265.0,8,16
2026-08-22T11:40:00Z,-254.0,8,16
2026-08-22T11:35:00Z,-254.0,8,16
2026-08-22T11:30:00Z,-256.0,8,16
2026-08-22T11:25:00Z,-255.0,8,16
2026-08-22T11:20:00Z,-254.0,8,16
2026-08-22T11:15:00Z,-255.0,8,16
2026-08-22T11:10:00Z,-255.0,8,16
2026-08-22T11:05:00Z,-256.0,8,16
2026-08-22T11:00:00Z,-255.0,8,16
2026-08-22T10:55:00Z,-256.0,8,16
2026-08-22T10:50:00Z,-255.0,8,16
2026-08-22T10:45:00Z,-259.0,8,16
2026-08-22T10:40:00Z,-260.0,8,16
2026-08-22T10:35:00Z,-257.0,8,16
2026-08-22T10:30:00Z,-259.0,8,16
2026-08-22T10:25:00Z,-261.0,8,16
2026-08-22T10:20:00Z,-262.0,8,16
2026-08-22T10:15:00Z,-264.0,8,16
2026-08-22T10:10:00Z,-265.0,8,16
2026-08-22T10:05:00Z,-267.0,8,16
2026-08-22T10:00:00Z,-271.0,8,16
2026-08-22T09:55:00Z,-271.0,8,16
2026-08-22T09:50:00Z,-271.0,8,16
2026-08-22T09:45:00Z,-275.0,8,16
2026-08-22T09:40:00Z,-277.0,8,16
2026-08-22T09:35:00Z,-282.0,8,16
2026-08-22T09:30:00Z,-285.0,8,16
2026-08-22T09:25:00Z,-286.0,8,16
2026-08-22T09:20:00Z,-286.0,8,16
2026-08-22T09:15:00Z,-292.0,8,16
2026-08-22T09:10:00Z,-294.0,8,16
2026-08-22T09:05:00Z,-299.0,8,16
2026-08-22T09:00:00Z,-300.0,8,16
2026-08-22T08:55:00Z,-304.0,8,16
2026-08-22T08:50:00Z,-306.0,8,16
2026-08-22T08:45:00Z,-312.0,8,16
2026-08-22T08:40:00Z,-316.0,8,16
2026-08-22T08:35:00Z,-317.0,8,16
2026-08-22T08:30:00Z,-322.0,8,16
2026-08-22T08:25:00Z,-327.0,8,16
2026-08-22T08:20:00Z,-331.0,8,16
2026-08-22T08:15:00Z,-335.0,8,16
2026-08-22T08:10:00Z,-340.0,8,16
2026-08-22T08:05:00Z,-341.0,8,16
2026-08-22T08:00:00Z,-345.0,8,16
2026-08-22T07:55:00Z,-347.0,8,16
2026-08-22T07:50:00Z,-351.0,8,16
2026-08-22T07:45:00Z,-354.0,8,16
2026-08-22T07:40:00Z,-356.0,8,16
2026-08-22T07:35:00Z,-362.0,8,16
2026-08-22T07:30:00Z,-364.0,8,16
2026-08-22T07:25:00Z,-365.0,8,16
2026-08-22T07:20:00Z,-369.0,8,16
2026-08-22T07:15:00Z,-371.0,8,16
2026-08-22T07:10:00Z,-372.0,8,16
2026-08-22T07:05:00Z,-375.0,8,16
2026-08-22T07:00:00Z,-377.0,8,16
2026-08-22T06:55:00Z,-380.0,8,16
2026-08-22T06:50:00Z,-380.0,8,16
2026-08-22T06:45:00Z,-381.0,8,16
2026-08-22T06:40:00Z,-384.0,8,16
2026-08-22T06:35:00Z,-385.0,8,16
2026-08-22T06:30:00Z,-386.0,8,16
2026-08-22T06:25:00Z,-389.0,8,16
2026-08-22T06:20:00Z,-391.0,8,16
2026-08-22T06:15:00Z,-392.0,8,16
2026-08-22T06:10:00Z,-394.0,8,16
2026-08-22T06:05:00Z,-394.0,8,16
2026-08-22T06:00:00Z,-397.0,8,16
2026-08-22T05:55:00Z,-396.0,8,16
2026-08-22T05:50:00Z,-399.0,8,16
2026-08-22T05:45:00Z,-401.0,8,16
2026-08-22T05:40:00Z,-402.0,8,16
2026-08-22T05:35:00Z,-401.0,8,16
2026-08-22T05:30:00Z,-402.0,8,16
2026-08-22T05:25:00Z,-407.0,8,16
2026-08-22T05:20:00Z,-406.0,8,16
2026-08-22T05:15:00Z,-409.0,8,16
2026-08-22T05:10:00Z,-409.0,8,16
2026-08-22T05:05:00Z,-410.0,8,16
2026-08-22T05:00:00Z,-411.0,8,16
2026-08-22T04:55:00Z,-415.0,8,16
2026-08-22T04:50:00Z,-416.0,8,16
2026-08-22T04:45:00Z,-415.0,8,16
2026-08-22T04:40:00Z,-419.0,8,16
2026-08-22T04:35:00Z,-420.0,8,16
2026-08-22T04:30:00Z,-424.0,8,16
2026-08-22T04:25:00Z,-422.0,8,16
2026-08-22T04:20:00Z,-424.0,8,16
2026-08-22T04:15:00Z,-426.0,8,16
2026-08-22T04:10:00Z,-427.0,8,16
2026-08-22T04:05:00Z,-427.0,8,16
2026-08-22T04:00:00Z,-431.0,8,16
2026-08-22T03:55:00Z,-432.0,8,16
2026-08-22T03:50:00Z,-436.0,8,16
2026-08-22T03:45:00Z,-439.0,8,16
2026-08-22T03:40:00Z,-441.0,8,16
2026-08-22T03:35:00Z,-444.0,8,16
2026-08-22T03:30:00Z,-447.0,8,16
2026-08-22T03:25:00Z,-451.0,8,16
2026-08-22T03:20:00Z,-452.0,8,16
2026-08-22T03:15:00Z,-456.0,8,16
2026-08-22T03:10:00Z,-456.0,8,16
2026-08-22T03:05:00Z,-460.0,8,16
2026-08-22T03:00:00Z,-464.0,8,16
2026-08-22T02:55:00Z,-466.0,8,16
2026-08-22T02:50:00Z,-471.0,8,16
2026-08-22T02:45:00Z,-472.0,8,16
2026-08-22T02:40:00Z,-480.0,8,16
2026-08-22T02:35:00Z,-482.0,8,16
2026-08-22T02:30:00Z,-484.0,8,16
2026-08-22T02:25:00Z,-489.0,8,16
2026-08-22T02:20:00Z,-497.0,8,16
2026-08-22T02:15:00Z,-499.0,8,16
2026-08-22T02:10:00Z,-502.0,8,16
2026-08-22T02:05:00Z,-507.0,8,16
2026-08-22T02:00:00Z,-511.0,8,16
2026-08-22T01:55:00Z,-515.0,8,16
2026-08-22T01:50:00Z,-516.0,8,16
2026-08-22T01:45:00Z,-524.0,8,16
2026-08-22T01:40:00Z,-527.0,8,16
2026-08-22T01:35:00Z,-527.0,8,16
2026-08-22T01:30:00Z,-532.0,8,16
2026-08-22T01:25:00Z,-539.0,8,16
2026-08-22T01:20:00Z,-542.0,8,16
2026-08-22T01:15:00Z,-544.0,8,16
2026-08-22T01:10:00Z,-546.0,8,16
2026-08-22T01:05:00Z,-551.0,8,16
2026-08-22T01:00:00Z,-554.0,8,16
2026-08-22T00:55:00Z,-557.0,8,16
2026-08-22T00:50:00Z,-561.0,8,16
2026-08-22T00:45:00Z,-566.0,8,16
2026-08-22T00:40:00Z,-571.0,8,16
2026-08-22T00:35:00Z,-572.0,8,16
2026-08-22T00:30:00Z,-574.0,8,16
2026-08-22T00:25:00Z,-579.0,8,16
2026-08-22T00:20:00Z,-579.0,8,16
2026-08-22T00:15:00Z,-585.0,8,16
2026-08-22T00:10:00Z,-585.0,8,16
2026-08-22T00:05:00Z,-591.0,8,16
2026-08-22T00:00:00Z,-591.0,8,16
2026-08-21T23:55:00Z,-597.0,8,16
2026-08-21T23:50:00Z,-597.0,8,16
2026-08-21T23:45:00Z,-601.0,8,16
2026-08-21T23:40:00Z,-602.0,8,16
2026-08-21T23:35:00Z,-609.0,8,16
2026-08-21T23:30:00Z,-610.0,8,16
2026-08-21T23:25:00Z,-614.0,8,16
2026-08-21T23:20:00Z,-617.0,8,16
2026-08-21T23:15:00Z,-617.0,8,16
2026-08-21T23:10:00Z,-621.0,8,16
2026-08-21T23:05:00Z,-620.0,8,16
2026-08-21T23:00:00Z,-626.0,8,16
2026-08-21T22:55:00Z,-629.0,8,16
2026-08-21T22:50:00Z,-626.0,8,16
2026-08-21T22:45:00Z,-630.0,8,16
2026-08-21T22:40:00Z,-635.0,8,16
2026-08-21T22:35:00Z,-635.0,8,16
2026-08-21T22:30:00Z,-639.0,8,16
2026-08-21T22:25:00Z,-640.0,8,16
2026-08-21T22:20:00Z,-637.0,8,16
2026-08-21T22:15:00Z,-641.0,8,16
2026-08-21T22:10:00Z,-645.0,8,16
2026-08-21T22:05:00Z,-637.0,8,16
2026-08-21T22:00:00Z,-644.0,8,16
2026-08-21T21:55:00Z,-647.0,8,16
2026-08-21T21:50:00Z,-641.0,8,16
2026-08-21T21:45:00Z,-644.0,8,16
2026-08-21T21:40:00Z,-636.0,8,16
2026-08-21T21:35:00Z,-642.0,8,16
2026-08-21T21:30:00Z,-641.0,8,16
2026-08-21T21:25:00Z,-641.0,8,16
2026-08-21T21:20:00Z,-637.0,8,16
2026-08-21T21:15:00Z,-640.0,8,16
2026-08-21T21:10:00Z,-636.0,8,16
2026-08-21T21:05:00Z,-635.0,8,16
2026-08-21T21:00:00Z,-636.0,8,16
2026-08-21T20:55:00Z,-641.0,8,16
2026-08-21T20:50:00Z,-639.0,8,16
2026-08-21T20:45:00Z,-641.0,8,16
2026-08-21T20:40:00Z,-640.0,8,16
2026-08-21T20:35:00Z,-640.0,8,16
2026-08-21T20:30:00Z,-644.0,8,16
2026-08-21T20:25:00Z,-641.0,8,16
2026-08-21T20:20:00Z,-644.0,8,16
2026-08-21T20:15:00Z,-646.0,8,16
2026-08-21T20:10:00Z,-650.0,8,16
2026-08-21T20:05:00Z,-650.0,8,16
2026-08-21T20:00:00Z,-654.0,8,16
2026-08-21T19:55:00Z,-652.0,8,16
2026-08-21T19:50:00Z,-656.0,8,16
2026-08-21T19:45:00Z,-655.0,8,16
2026-08-21T19:40:00Z,-654.0,8,16
2026-08-21T19:35:00Z,-657.0,8,16
2026-08-21T19:30:00Z,-657.0,8,16
2026-08-21T19:25:00Z,-657.0,8,16
2026-08-21T19:20:00Z,-659.0,8,16
2026-08-21T19:15:00Z,-659.0,8,16
2026-08-21T19:10:00Z,-665.0,8,16
2026-08-21T19:05:00Z,-662.0,8,16
2026-08-21T19:00:00Z,-664.0,8,16
2026-08-21T18:55:00Z,-666.0,8,16
2026-08-21T18:50:00Z,-671.0,8,16
2026-08-21T18:45:00Z,-667.0,8,16
2026-08-21T18:40:00Z,-669.0,8,16
2026-08-21T18:35:00Z,-665.0,8,16
2026-08-21T18:30:00Z,-669.0,8,16
2026-08-21T18:25:00Z,-672.0,8,16
2026-08-21T18:20:00Z,-677.0,8,16
2026-08-21T18:15:00Z,-680.0,8,16
2026-08-21T18:10:00Z,-681.0,8,16
2026-08-21T18:05:00Z,-686.0,8,16
2026-08-21T18:00:00Z,-690.0,8,16
2026-08-21T17:55:00Z,-694.0,8,16
2026-08-21T17:50:00Z,-692.0,8,16
2026-08-21T17:45:00Z,-697.0,8,16
2026-08-21T17:40:00Z,-696.0,8,16
2026-08-21T17:35:00Z,-697.0,8,16
2026-08-21T17:30:00Z,-699.0,8,16
2026-08-21T17:25:00Z,-697.0,8,16
2026-08-21T17:20:00Z,-701.0,8,16
2026-08-21T17:15:00Z,-695.0,8,16
2026-08-21T17:10:00Z,-690.0,8,16
2026-08-21T17:05:00Z,-691.0,8,16
2026-08-21T17:00:00Z,-690.0,8,16
2026-08-21T16:55:00Z,-686.0,8,16
2026-08-21T16:50:00Z,-682.0,8,16
2026-08-21T16:45:00Z,-681.0,8,16
2026-08-21T16:40:00Z,-676.0,8,16
2026-08-21T16:35:00Z,-675.0,8,16
2026-08-21T16:30:00Z,-671.0,8,16
2026-08-21T16:25:00Z,-665.0,8,16
2026-08-21T16:20:00Z,-661.0,8,16
2026-08-21T16:15:00Z,-654.0,8,16
2026-08-21T16:10:00Z,-649.0,8,16
2026-08-21T16:05:00Z,-644.0,8,16
2026-08-21T16:00:00Z,-637.0,8,16
2026-08-21T15:55:00Z,-634.0,8,16
2026-08-21T15:50:00Z,-626.0,8,16
2026-08-21T15:45:00Z,-621.0,8,16
2026-08-21T15:40:00Z,-616.0,8,16
2026-08-21T15:35:00Z,-611.0,8,16
2026-08-21T15:30:00Z,-607.0,8,16
2026-08-21T15:25:00Z,-600.0,8,16
2026-08-21T15:20:00Z,-597.0,8,16
2026-08-21T15:15:00Z,-594.0,8,16
2026-08-21T15:10:00Z,-589.0,8,16
2026-08-21T15:05:00Z,-584.0,8,16
2026-08-21T15:00:00Z,-581.0,8,16
2026-08-21T14:55:00Z,-577.0,8,16
2026-08-21T14:50:00Z,-575.0,8,16
2026-08-21T14:45:00Z,-572.0,8,16
2026-08-21T14:40:00Z,-570.0,8,16
2026-08-21T14:35:00Z,-567.0,8,16
2026-08-21T14:30:00Z,-565.0,8,16
2026-08-21T14:25:00Z,-564.0,8,16
2026-08-21T14:20:00Z,-565.0,8,16
2026-08-21T14:15:00Z,-560.0,8,16
2026-08-21T14:10:00Z,-560.0,8,16
2026-08-21T14:05:00Z,-557.0,8,16
2026-08-21T14:00:00Z,-555.0,8,16
2026-08-21T13:55:00Z,-559.0,8,16
2026-08-21T13:50:00Z,-552.0,8,16
2026-08-21T13:45:00Z,-550.0,8,16
2026-08-21T13:40:00Z,-547.0,8,16
2026-08-21T13:35:00Z,-547.0,8,16
2026-08-21T13:30:00Z,-550.0,8,16
2026-08-21T13:25:00Z,-549.0,8,16
2026-08-21T13:20:00Z,-549.0,8,16
2026-08-21T13:15:00Z,-549.0,8,16
2026-08-21T13:10:00Z,-545.0,8,16
2026-08-21T13:05:00Z,-550.0,8,16
2026-08-21T13:00:00Z,-550.0,8,16
2026-08-21T12:55:00Z,-547.0,8,16
2026-08-21T12:50:00Z,-555.0,8,16
2026-08-21T12:45:00Z,-544.0,8,16
2026-08-21T12:40:00Z,-542.0,8,16
2026-08-21T12:35:00Z,-531.0,8,16
2026-08-21T12:30:00Z,-526.0,8,16
2026-08-21T12:25:00Z,-526.0,8,16
2026-08-21T12:20:00Z,-530.0,8,16
2026-08-21T12:15:00Z,-527.0,8,16
2026-08-21T12:10:00Z,-527.0,8,16
2026-08-21T12:05:00Z,-517.0,8,16
2026-08-21T12:00:00Z,-519.0,8,16
2026-08-21T11:55:00Z,-510.0,8,16
2026-08-21T11:50:00Z,-510.0,8,16
2026-08-21T11:45:00Z,-506.0,8,16
2026-08-21T11:40:00Z,-506.0,8,16
2026-08-21T11:35:00Z,-502.0,8,16
2026-08-21T11:30:00Z,-502.0,8,16
2026-08-21T11:25:00Z,-501.0,8,16
2026-08-21T11:20:00Z,-501.0,8,16
2026-08-21T11:15:00Z,-501.0,8,16
2026-08-21T11:10:00Z,-494.0,8,16
2026-08-21T11:05:00Z,-495.0,8,16
2026-08-21T11:00:00Z,-492.0,8,16
2026-08-21T10:55:00Z,-492.0,8,16
2026-08-21T10:50:00Z,-495.0,8,16
2026-08-21T10:45:00Z,-495.0,8,16
2026-08-21T10:40:00Z,-496.0,8,16
2026-08-21T10:35:00Z,-496.0,8,16
2026-08-21T10:30:00Z,-496.0,8,16
2026-08-21T10:25:00Z,-495.0,8,16
2026-08-21T10:20:00Z,-496.0,8,16
2026-08-21T10:15:00Z,-499.0,8,16
2026-08-21T10:10:00Z,-499.0,8,16
2026-08-21T10:05:00Z,-500.0,8,16
2026-08-21T10:00:00Z,-501.0,8,16
2026-08-21T09:55:00Z,-501.0,8,16
2026-08-21T09:50:00Z,-501.0,8,16
2026-08-21T09:45:00Z,-501.0,8,16
2026-08-21T09:40:00Z,-507.0,8,16
2026-08-21T09:35:00Z,-506.0,8,16
2026-08-21T09:30:00Z,-509.0,8,16
2026-08-21T09:25:00Z,-504.0,8,16
2026-08-21T09:20:00Z,-519.0,8,16
2026-08-21T09:15:00Z,-501.0,8,16
2026-08-21T09:10:00Z,-501.0,8,16
2026-08-21T09:05:00Z,-511.0,8,16
2026-08-21T09:00:00Z,-501.0,8,16
2026-08-21T08:55:00Z,-497.0,8,16
2026-08-21T08:50:00Z,-501.0,8,16
2026-08-21T08:45:00Z,-501.0,8,16
2026-08-21T08:40:00Z,-510.0,8,16
2026-08-21T08:35:00Z,-502.0,8,16
2026-08-21T08:30:00Z,-502.0,8,16
2026-08-21T08:25:00Z,-504.0,8,16
2026-08-21T08:20:00Z,-502.0,8,16
2026-08-21T08:15:00Z,-504.0,8,16
2026-08-21T08:10:00Z,-507.0,8,16
2026-08-21T08:05:00Z,-506.0,8,16
2026-08-21T08:00:00Z,-509.0,8,16
2026-08-21T07:55:00Z,-506.0,8,16
2026-08-21T07:50:00Z,-502.0,8,16
2026-08-21T07:45:00Z,-501.0,8,16
2026-08-21T07:40:00Z,-501.0,8,16
2026-08-21T07:35:00Z,-501.0,8,16
2026-08-21T07:30:00Z,-499.0,8,16
2026-08-21T07:25:00Z,-499.0,8,16
2026-08-21T07:20:00Z,-496.0,8,16
2026-08-21T07:15:00Z,-494.0,8,16
2026-08-21T07:10:00Z,-491.0,8,16
2026-08-21T07:05:00Z,-490.0,8,16
2026-08-21T07:00:00Z,-486.0,8,16
2026-08-21T06:55:00Z,-486.0,8,16
2026-08-21T06:50:00Z,-484.0,8,16
2026-08-21T06:45:00Z,-480.0,8,16
2026-08-21T06:40:00Z,-477.0,8,16
2026-08-21T06:35:00Z,-476.0,8,16
2026-08-21T06:30:00Z,-474.0,8,16
2026-08-21T06:25:00Z,-472.0,8,16
2026-08-21T06:20:00Z,-464.0,8,16
2026-08-21T06:15:00Z,-466.0,8,16
2026-08-21T06:10:00Z,-461.0,8,16
2026-08-21T06:05:00Z,-461.0,8,16
2026-08-21T06:00:00Z,-461.0,8,16
2026-08-21T05:55:00Z,-456.0,8,16
2026-08-21T05:50:00Z,-456.0,8,16
2026-08-21T05:45:00Z,-451.0,8,16
2026-08-21T05:40:00Z,-450.0,8,16
2026-08-21T05:35:00Z,-450.0,8,16
2026-08-21T05:30:00Z,-446.0,8,16
2026-08-21T05:25:00Z,-445.0,8,16
2026-08-21T05:20:00Z,-445.0,8,16
2026-08-21T05:15:00Z,-444.0,8,16
2026-08-21T05:10:00Z,-441.0,8,16
2026-08-21T05:05:00Z,-442.0,8,16
2026-08-21T05:00:00Z,-439.0,8,16
2026-08-21T04:55:00Z,-439.0,8,16
2026-08-21T04:50:00Z,-439.0,8,16
2026-08-21T04:45:00Z,-441.0,8,16
2026-08-21T04:40:00Z,-440.0,8,16
2026-08-21T04:35:00Z,-440.0,8,16
2026-08-21T04:30:00Z,-440.0,8,16
2026-08-21T04:25:00Z,-440.0,8,16
2026-08-21T04:20:00Z,-440.0,8,16
2026-08-21T04:15:00Z,-442.0,8,16
2026-08-21T04:10:00Z,-441.0,8,16
2026-08-21T04:05:00Z,-442.0,8,16
2026-08-21T04:00:00Z,-444.0,8,16
2026-08-21T03:55:00Z,-445.0,8,16
2026-08-21T03:50:00Z,-445.0,8,16
2026-08-21T03:45:00Z,-446.0,8,16
2026-08-21T03:40:00Z,-446.0,8,16
2026-08-21T03:35:00Z,-447.0,8,16
2026-08-21T03:30:00Z,-451.0,8,16
2026-08-21T03:25:00Z,-450.0,8,16
2026-08-21T03:20:00Z,-454.0,8,16
2026-08-21T03:15:00Z,-454.0,8,16
2026-08-21T03:10:00Z,-456.0,8,16
2026-08-21T03:05:00Z,-457.0,8,16
2026-08-21T03:00:00Z,-460.0,8,16
2026-08-21T02:55:00Z,-461.0,8,16
2026-08-21T02:50:00Z,-464.0,8,16
2026-08-21T02:45:00Z,-466.0,8,16
2026-08-21T02:40:00Z,-469.0,8,16
2026-08-21T02:35:00Z,-472.0,8,16
2026-08-21T02:30:00Z,-475.0,8,16
2026-08-21T02:25:00Z,-476.0,8,16
2026-08-21T02:20:00Z,-481.0,8,16
2026-08-21T02:15:00Z,-484.0,8,16
2026-08-21T02:10:00Z,-486.0,8,16
2026-08-21T02:05:00Z,-487.0,8,16
2026-08-21T02:00:00Z,-492.0,8,16
2026-08-21T01:55:00Z,-496.0,8,16
2026-08-21T01:50:00Z,-499.0,8,16
2026-08-21T01:45:00Z,-501.0,8,16
2026-08-21T01:40:00Z,-502.0,8,16
2026-08-21T01:35:00Z,-507.0,8,16
2026-08-21T01:30:00Z,-510.0,8,16
2026-08-21T01:25:00Z,-514.0,8,16
2026-08-21T01:20:00Z,-517.0,8,16
2026-08-21T01:15:00Z,-521.0,8,16
2026-08-21T01:10:00Z,-521.0,8,16
2026-08-21T01:05:00Z,-525.0,8,16
2026-08-21T01:00:00Z,-531.0,8,16
2026-08-21T00:55:00Z,-532.0,8,16
2026-08-21T00:50:00Z,-531.0,8,16
2026-08-21T00:45:00Z,-536.0,8,16
2026-08-21T00:40:00Z,-537.0,8,16
2026-08-21T00:35:00Z,-540.0,8,16
2026-08-21T00:30:00Z,-545.0,8,16
2026-08-21T00:25:00Z,-541.0,8,16
2026-08-21T00:20:00Z,-544.0,8,16
2026-08-21T00:15:00Z,-547.0,8,16
2026-08-21T00:10:00Z,-546.0,8,16
2026-08-21T00:05:00Z,-545.0,8,16
2026-08-21T00:00:00Z,-547.0,8,16
