timestamp_utc,value_mm,statut,qualification,year,date
2016-06-13 05:33:00+00:00,2000,16,20,2016,2016-06-13
2016-06-13 10:19:00+00:00,1950,16,20,2016,2016-06-13
2016-06-13 11:52:00+00:00,1950,16,20,2016,2016-06-13
2016-06-13 13:37:00+00:00,1970,16,20,2016,2016-06-13
2016-06-13 18:10:00+00:00,2040,16,20,2016,2016-06-13
2016-06-13 19:42:00+00:00,2040,16,20,2016,2016-06-13
2016-06-13 20:58:00+00:00,2060,16,20,2016,2016-06-13
2016-06-13 21:43:00+00:00,2060,16,20,2016,2016-06-13
2016-06-13 23:45:00+00:00,2040,16,20,2016,2016-06-13
2016-06-14 00:28:00+00:00,2050,16,20,2016,2016-06-14
2016-06-14 01:37:00+00:00,2080,16,20,2016,2016-06-14
2016-06-14 02:22:00+00:00,2120,16,20,2016,2016-06-14
2016-06-14 03:47:00+00:00,2230,16,20,2016,2016-06-14
2016-06-14 06:10:00+00:00,2350,16,20,2016,2016-06-14
2016-06-14 07:03:00+00:00,2370,16,20,2016,2016-06-14
2016-06-14 08:00:00+00:00,2370,16,20,2016,2016-06-14
2016-06-14 10:26:00+00:00,2330,16,20,2016,2016-06-14
2016-06-14 11:09:00+00:00,2330,16,20,2016,2016-06-14
2016-06-14 11:46:00+00:00,2350,16,20,2016,2016-06-14
2016-06-14 12:23:00+00:00,2390,16,20,2016,2016-06-14
2016-06-14 14:50:00+00:00,2610,16,20,2016,2016-06-14
2016-06-14 16:28:00+00:00,2720,16,20,2016,2016-06-14
2016-06-14 17:46:00+00:00,2790,16,20,2016,2016-06-14
2016-06-14 20:13:00+00:00,2900,16,20,2016,2016-06-14
2016-06-14 23:40:00+00:00,3070,16,20,2016,2016-06-14
2016-06-15 05:09:00+00:00,3260,16,20,2016,2016-06-15
2016-06-15 06:12:00+00:00,3290,16,20,2016,2016-06-15
2016-06-15 07:15:00+00:00,3310,16,20,2016,2016-06-15
2016-06-15 08:22:00+00:00,3320,16,20,2016,2016-06-15
2016-06-15 11:38:00+00:00,3320,16,20,2016,2016-06-15
2016-06-15 14:30:00+00:00,3220,16,20,2016,2016-06-15
2016-06-15 17:19:00+00:00,3170,16,20,2016,2016-06-15
2016-06-15 19:17:00+00:00,3150,16,20,2016,2016-06-15
2016-06-15 20:52:00+00:00,3110,16,20,2016,2016-06-15
2016-06-16 00:22:00+00:00,3090,16,20,2016,2016-06-16
2016-06-16 03:21:00+00:00,3040,16,20,2016,2016-06-16
2016-06-16 05:21:00+00:00,3020,16,20,2016,2016-06-16
2016-06-16 06:20:00+00:00,3020,16,20,2016,2016-06-16
2016-06-16 07:10:00+00:00,3030,16,20,2016,2016-06-16
2016-06-16 08:09:00+00:00,3060,16,20,2016,2016-06-16
2016-06-16 08:58:00+00:00,3060,16,20,2016,2016-06-16
2016-06-16 09:32:00+00:00,3050,16,20,2016,2016-06-16
2016-06-16 10:56:00+00:00,2990,16,20,2016,2016-06-16
2016-06-16 11:32:00+00:00,2980,16,20,2016,2016-06-16
2016-06-16 12:51:00+00:00,3020,16,20,2016,2016-06-16
2016-06-16 13:52:00+00:00,3070,16,20,2016,2016-06-16
2016-06-16 15:48:00+00:00,3130,16,20,2016,2016-06-16
2016-06-16 16:11:00+00:00,3150,16,20,2016,2016-06-16
2016-06-16 17:39:00+00:00,3260,16,20,2016,2016-06-16
2016-06-16 18:26:00+00:00,3300,16,20,2016,2016-06-16
2016-06-16 20:36:00+00:00,3390,16,20,2016,2016-06-16
2016-06-16 21:43:00+00:00,3450,16,20,2016,2016-06-16
2016-06-16 23:49:00+00:00,3540,16,20,2016,2016-06-16
2016-06-17 01:40:00+00:00,3590,16,20,2016,2016-06-17
2016-06-17 03:06:00+00:00,3600,16,20,2016,2016-06-17
2016-06-17 05:02:00+00:00,3630,16,20,2016,2016-06-17
2016-06-17 05:43:00+00:00,3630,16,20,2016,2016-06-17
2016-06-17 08:17:00+00:00,3600,16,20,2016,2016-06-17
2016-06-17 08:45:00+00:00,3610,16,20,2016,2016-06-17
2016-06-17 10:40:00+00:00,3680,16,20,2016,2016-06-17
2016-06-17 11:54:00+00:00,3710,16,20,2016,2016-06-17
2016-06-17 13:33:00+00:00,3820,16,20,2016,2016-06-17
2016-06-17 14:07:00+00:00,3840,16,20,2016,2016-06-17
2016-06-17 16:19:00+00:00,3870,16,20,2016,2016-06-17
2016-06-17 18:16:00+00:00,3920,16,20,2016,2016-06-17
2016-06-17 21:35:00+00:00,3990,16,20,2016,2016-06-17
2016-06-18 01:33:00+00:00,3990,16,20,2016,2016-06-18
2016-06-18 06:01:00+00:00,3980,16,20,2016,2016-06-18
2016-06-18 08:11:00+00:00,3950,16,20,2016,2016-06-18
2016-06-18 11:24:00+00:00,3890,16,20,2016,2016-06-18
2016-06-18 12:18:00+00:00,3880,16,20,2016,2016-06-18
2016-06-18 15:35:00+00:00,3880,16,20,2016,2016-06-18
2016-06-18 18:49:00+00:00,3820,16,20,2016,2016-06-18
2016-06-18 21:03:00+00:00,3790,16,20,2016,2016-06-18
2016-06-19 08:18:00+00:00,3740,16,20,2016,2016-06-19
2016-06-19 12:52:00+00:00,3680,16,20,2016,2016-06-19
2016-06-19 15:24:00+00:00,3690,16,20,2016,2016-06-19
2016-06-19 16:38:00+00:00,3680,16,20,2016,2016-06-19
2016-06-19 19:49:00+00:00,3640,16,20,2016,2016-06-19
2016-06-19 21:46:00+00:00,3600,16,20,2016,2016-06-19
2016-06-19 23:05:00+00:00,3590,16,20,2016,2016-06-19
2016-06-20 01:58:00+00:00,3530,16,20,2016,2016-06-20
2016-06-20 06:39:00+00:00,3540,16,20,2016,2016-06-20
2016-06-20 07:49:00+00:00,3520,16,20,2016,2016-06-20
2016-06-20 09:16:00+00:00,3470,16,20,2016,2016-06-20
2016-06-20 09:50:00+00:00,3460,16,20,2016,2016-06-20
2016-06-20 12:52:00+00:00,3440,16,20,2016,2016-06-20
2016-06-20 13:18:00+00:00,3420,16,20,2016,2016-06-20
2016-06-20 13:53:00+00:00,3410,16,20,2016,2016-06-20
2016-06-20 14:20:00+00:00,3390,16,20,2016,2016-06-20
2016-06-20 15:47:00+00:00,3310,16,20,2016,2016-06-20
2016-06-20 17:05:00+00:00,3280,16,20,2016,2016-06-20
2016-06-20 19:28:00+00:00,3290,16,20,2016,2016-06-20
2016-06-20 21:13:00+00:00,3250,16,20,2016,2016-06-20
2016-06-20 23:13:00+00:00,3230,16,20,2016,2016-06-20
2016-06-21 01:35:00+00:00,3240,16,20,2016,2016-06-21
2016-06-21 02:00:00+00:00,3230,16,20,2016,2016-06-21
2016-06-21 04:05:00+00:00,3140,16,20,2016,2016-06-21
2016-06-21 05:02:00+00:00,3120,16,20,2016,2016-06-21
2016-06-21 05:56:00+00:00,3120,16,20,2016,2016-06-21
2016-06-21 07:53:00+00:00,3140,16,20,2016,2016-06-21
2016-06-21 10:15:00+00:00,3140,16,20,2016,2016-06-21
2016-06-21 11:16:00+00:00,3120,16,20,2016,2016-06-21
2016-06-21 12:15:00+00:00,3090,16,20,2016,2016-06-21
2016-06-21 13:31:00+00:00,3030,16,20,2016,2016-06-21
2016-06-21 15:22:00+00:00,2880,16,20,2016,2016-06-21
2016-06-21 16:22:00+00:00,2810,16,20,2016,2016-06-21
2016-06-21 16:48:00+00:00,2790,16,20,2016,2016-06-21
2016-06-21 17:56:00+00:00,2790,16,20,2016,2016-06-21
2016-06-21 19:00:00+00:00,2850,16,20,2016,2016-06-21
2016-06-21 21:00:00+00:00,2980,16,20,2016,2016-06-21
2016-06-21 21:50:00+00:00,3010,16,20,2016,2016-06-21
2016-06-21 22:43:00+00:00,3010,16,20,2016,2016-06-21
2016-06-21 23:42:00+00:00,2990,16,20,2016,2016-06-21
2016-06-22 02:42:00+00:00,2820,16,20,2016,2016-06-22
2016-06-22 04:47:00+00:00,2750,16,20,2016,2016-06-22
2016-06-22 05:27:00+00:00,2740,16,20,2016,2016-06-22
2016-06-22 06:05:00+00:00,2740,16,20,2016,2016-06-22
2016-06-22 07:24:00+00:00,2780,16,20,2016,2016-06-22
2016-06-22 09:00:00+00:00,2860,16,20,2016,2016-06-22
2016-06-22 09:29:00+00:00,2870,16,20,2016,2016-06-22
2016-06-22 10:17:00+00:00,2840,16,20,2016,2016-06-22
2016-06-22 11:09:00+00:00,2770,16,20,2016,2016-06-22
2016-06-22 16:02:00+00:00,2630,16,20,2016,2016-06-22
2016-06-22 17:43:00+00:00,2640,16,20,2016,2016-06-22
2016-06-22 20:07:00+00:00,2700,16,20,2016,2016-06-22
2016-06-22 21:37:00+00:00,2710,16,20,2016,2016-06-22
2016-06-22 22:48:00+00:00,2700,16,20,2016,2016-06-22
2016-06-22 23:37:00+00:00,2680,16,20,2016,2016-06-22
2016-06-23 00:33:00+00:00,2640,16,20,2016,2016-06-23
2016-06-23 02:39:00+00:00,2530,16,20,2016,2016-06-23
2016-06-23 03:41:00+00:00,2500,16,20,2016,2016-06-23
2016-06-23 05:13:00+00:00,2500,16,20,2016,2016-06-23
2016-06-23 10:18:00+00:00,2570,16,20,2016,2016-06-23
2016-06-23 10:59:00+00:00,2570,16,20,2016,2016-06-23
2016-06-23 12:35:00+00:00,2530,16,20,2016,2016-06-23
2016-06-23 14:47:00+00:00,2430,16,20,2016,2016-06-23
2016-06-23 16:51:00+00:00,2350,16,20,2016,2016-06-23
2016-06-23 18:26:00+00:00,2330,16,20,2016,2016-06-23
2016-06-23 19:05:00+00:00,2310,16,20,2016,2016-06-23
2016-06-23 20:13:00+00:00,2260,16,20,2016,2016-06-23
2016-06-23 21:03:00+00:00,2240,16,20,2016,2016-06-23
2016-06-23 21:53:00+00:00,2240,16,20,2016,2016-06-23
2016-06-24 00:25:00+00:00,2270,16,20,2016,2016-06-24
2016-06-24 01:42:00+00:00,2260,16,20,2016,2016-06-24
2016-06-24 03:57:00+00:00,2220,16,20,2016,2016-06-24
2016-06-24 05:54:00+00:00,2160,16,20,2016,2016-06-24
2016-06-24 08:30:00+00:00,2120,16,20,2016,2016-06-24
2016-06-24 10:59:00+00:00,2010,16,20,2016,2016-06-24
2016-06-24 11:58:00+00:00,1980,16,20,2016,2016-06-24
2016-06-24 12:57:00+00:00,1980,16,20,2016,2016-06-24
2016-06-24 14:48:00+00:00,2000,16,20,2016,2016-06-24
2016-06-24 15:48:00+00:00,2000,16,20,2016,2016-06-24
2016-06-24 19:57:00+00:00,1840,16,20,2016,2016-06-24
2016-06-24 23:19:00+00:00,1790,16,20,2016,2016-06-24
2016-06-25 02:35:00+00:00,1690,16,20,2016,2016-06-25
2016-06-25 02:56:00+00:00,1690,16,20,2016,2016-06-25
2016-06-25 05:21:00+00:00,1740,16,20,2016,2016-06-25
2016-06-25 08:11:00+00:00,1750,16,20,2016,2016-06-25
2016-06-25 12:50:00+00:00,1780,16,20,2016,2016-06-25
2016-06-25 16:37:00+00:00,1780,16,20,2016,2016-06-25
2016-06-25 19:05:00+00:00,1800,16,20,2016,2016-06-25
2016-06-25 21:12:00+00:00,1830,16,20,2016,2016-06-25
2016-06-26 00:06:00+00:00,1890,16,20,2016,2016-06-26
2016-06-26 01:58:00+00:00,1920,16,20,2016,2016-06-26
2016-06-26 11:26:00+00:00,1920,16,20,2016,2016-06-26
2016-06-26 14:41:00+00:00,1890,16,20,2016,2016-06-26
2016-06-26 17:05:00+00:00,1890,16,20,2016,2016-06-26
2016-06-26 18:18:00+00:00,1910,16,20,2016,2016-06-26
2016-06-26 19:33:00+00:00,1920,16,20,2016,2016-06-26
2016-06-26 23:07:00+00:00,1990,16,20,2016,2016-06-26
2016-06-27 02:50:00+00:00,2040,16,20,2016,2016-06-27
2016-06-27 04:19:00+00:00,2050,16,20,2016,2016-06-27
2016-06-27 05:40:00+00:00,2080,16,20,2016,2016-06-27
2016-06-27 06:58:00+00:00,2090,16,20,2016,2016-06-27
2016-06-27 07:24:00+00:00,2090,16,20,2016,2016-06-27
2016-06-27 07:39:00+00:00,2080,16,20,2016,2016-06-27
2016-06-27 09:30:00+00:00,1970,16,20,2016,2016-06-27
2016-06-27 10:05:00+00:00,1950,16,20,2016,2016-06-27
2016-06-27 10:26:00+00:00,1950,16,20,2016,2016-06-27
2016-06-27 11:50:00+00:00,1970,16,20,2016,2016-06-27
2016-06-27 13:42:00+00:00,1980,16,20,2016,2016-06-27
2016-06-27 15:22:00+00:00,2010,16,20,2016,2016-06-27
2016-06-27 18:06:00+00:00,2130,16,20,2016,2016-06-27
2016-06-27 18:37:00+00:00,2140,16,20,2016,2016-06-27
2016-06-27 19:05:00+00:00,2140,16,20,2016,2016-06-27
