timestamp_utc,value_mm,statut,qualification,year,date
2016-06-03 08:15:00+00:00,3858,12,20,2016,2016-06-03
2016-06-03 10:00:00+00:00,3767,12,20,2016,2016-06-03
2016-06-03 11:15:00+00:00,3692,12,20,2016,2016-06-03
2016-06-03 12:00:00+00:00,3653,12,20,2016,2016-06-03
2016-06-03 13:30:00+00:00,3594,12,20,2016,2016-06-03
2016-06-03 15:15:00+00:00,3546,12,20,2016,2016-06-03
2016-06-03 15:45:00+00:00,3525,12,20,2016,2016-06-03
2016-06-03 16:30:00+00:00,3489,12,20,2016,2016-06-03
2016-06-03 17:15:00+00:00,3437,12,20,2016,2016-06-03
2016-06-03 18:15:00+00:00,3347,12,20,2016,2016-06-03
2016-06-03 19:15:00+00:00,3238,12,20,2016,2016-06-03
2016-06-03 20:00:00+00:00,3154,12,20,2016,2016-06-03
2016-06-03 20:45:00+00:00,3078,12,20,2016,2016-06-03
2016-06-03 21:15:00+00:00,3037,12,20,2016,2016-06-03
2016-06-03 21:45:00+00:00,3002,12,20,2016,2016-06-03
2016-06-03 22:00:00+00:00,2988,12,20,2016,2016-06-03
2016-06-03 22:45:00+00:00,2950,12,20,2016,2016-06-03
2016-06-03 23:45:00+00:00,2912,12,20,2016,2016-06-03
2016-06-04 02:00:00+00:00,2848,12,20,2016,2016-06-04
2016-06-04 03:00:00+00:00,2814,12,20,2016,2016-06-04
2016-06-04 03:45:00+00:00,2795,12,20,2016,2016-06-04
2016-06-04 04:30:00+00:00,2783,12,20,2016,2016-06-04
2016-06-04 05:00:00+00:00,2783,12,20,2016,2016-06-04
2016-06-04 05:30:00+00:00,2787,12,20,2016,2016-06-04
2016-06-04 05:45:00+00:00,2791,12,20,2016,2016-06-04
2016-06-04 07:30:00+00:00,2841,12,20,2016,2016-06-04
2016-06-04 08:30:00+00:00,2861,12,20,2016,2016-06-04
2016-06-04 09:00:00+00:00,2866,12,20,2016,2016-06-04
2016-06-04 10:00:00+00:00,2868,12,20,2016,2016-06-04
2016-06-04 10:45:00+00:00,2858,12,20,2016,2016-06-04
2016-06-04 11:00:00+00:00,2852,12,20,2016,2016-06-04
2016-06-04 11:15:00+00:00,2842,12,20,2016,2016-06-04
2016-06-04 11:45:00+00:00,2815,12,20,2016,2016-06-04
2016-06-04 12:30:00+00:00,2764,12,20,2016,2016-06-04
2016-06-04 13:30:00+00:00,2701,12,20,2016,2016-06-04
2016-06-04 14:00:00+00:00,2677,12,20,2016,2016-06-04
2016-06-04 14:15:00+00:00,2669,12,20,2016,2016-06-04
2016-06-04 14:30:00+00:00,2667,12,20,2016,2016-06-04
2016-06-04 15:00:00+00:00,2675,12,20,2016,2016-06-04
2016-06-04 15:15:00+00:00,2684,12,20,2016,2016-06-04
2016-06-04 15:45:00+00:00,2711,12,20,2016,2016-06-04
2016-06-04 17:15:00+00:00,2826,12,20,2016,2016-06-04
2016-06-04 17:30:00+00:00,2839,12,20,2016,2016-06-04
2016-06-04 18:15:00+00:00,2865,12,20,2016,2016-06-04
2016-06-04 18:30:00+00:00,2869,12,20,2016,2016-06-04
2016-06-04 19:15:00+00:00,2865,12,20,2016,2016-06-04
2016-06-04 19:30:00+00:00,2860,12,20,2016,2016-06-04
2016-06-04 20:00:00+00:00,2844,12,20,2016,2016-06-04
2016-06-04 20:30:00+00:00,2821,12,20,2016,2016-06-04
2016-06-04 21:15:00+00:00,2780,12,20,2016,2016-06-04
2016-06-04 22:15:00+00:00,2713,12,20,2016,2016-06-04
2016-06-04 23:15:00+00:00,2654,12,20,2016,2016-06-04
2016-06-05 00:30:00+00:00,2591,12,20,2016,2016-06-05
2016-06-05 02:00:00+00:00,2545,12,20,2016,2016-06-05
2016-06-05 04:15:00+00:00,2501,12,20,2016,2016-06-05
2016-06-05 05:15:00+00:00,2471,12,20,2016,2016-06-05
2016-06-05 06:00:00+00:00,2442,12,20,2016,2016-06-05
2016-06-05 07:30:00+00:00,2370,12,20,2016,2016-06-05
2016-06-05 09:15:00+00:00,2266,12,20,2016,2016-06-05
2016-06-05 10:00:00+00:00,2229,12,20,2016,2016-06-05
2016-06-05 10:30:00+00:00,2213,12,20,2016,2016-06-05
2016-06-05 10:45:00+00:00,2205,12,20,2016,2016-06-05
2016-06-05 12:45:00+00:00,2170,12,20,2016,2016-06-05
2016-06-05 13:30:00+00:00,2164,12,20,2016,2016-06-05
2016-06-05 14:00:00+00:00,2157,12,20,2016,2016-06-05
2016-06-05 14:30:00+00:00,2157,12,20,2016,2016-06-05
2016-06-05 15:15:00+00:00,2151,12,20,2016,2016-06-05
2016-06-05 15:45:00+00:00,2142,12,20,2016,2016-06-05
2016-06-05 16:30:00+00:00,2123,12,20,2016,2016-06-05
2016-06-05 17:30:00+00:00,2087,12,20,2016,2016-06-05
2016-06-05 18:15:00+00:00,2067,12,20,2016,2016-06-05
2016-06-05 20:30:00+00:00,2030,12,20,2016,2016-06-05
2016-06-05 22:30:00+00:00,2004,12,20,2016,2016-06-05
2016-06-05 23:30:00+00:00,1979,12,20,2016,2016-06-05
2016-06-06 00:45:00+00:00,1940,12,20,2016,2016-06-06
2016-06-06 01:30:00+00:00,1922,12,20,2016,2016-06-06
2016-06-06 02:15:00+00:00,1911,12,20,2016,2016-06-06
2016-06-06 03:00:00+00:00,1909,12,20,2016,2016-06-06
2016-06-06 03:30:00+00:00,1915,12,20,2016,2016-06-06
2016-06-06 05:15:00+00:00,1946,12,20,2016,2016-06-06
2016-06-06 06:15:00+00:00,1952,12,20,2016,2016-06-06
2016-06-06 06:45:00+00:00,1951,12,20,2016,2016-06-06
2016-06-06 08:15:00+00:00,1922,12,20,2016,2016-06-06
2016-06-06 08:45:00+00:00,1916,12,20,2016,2016-06-06
2016-06-06 10:30:00+00:00,1908,12,20,2016,2016-06-06
2016-06-06 11:15:00+00:00,1900,12,20,2016,2016-06-06
2016-06-06 13:15:00+00:00,1835,12,20,2016,2016-06-06
2016-06-06 14:30:00+00:00,1805,12,20,2016,2016-06-06
2016-06-06 15:30:00+00:00,1795,12,20,2016,2016-06-06
2016-06-06 16:45:00+00:00,1792,12,20,2016,2016-06-06
2016-06-06 17:45:00+00:00,1792,12,20,2016,2016-06-06
2016-06-06 19:15:00+00:00,1802,12,20,2016,2016-06-06
2016-06-06 19:30:00+00:00,1800,12,20,2016,2016-06-06
2016-06-06 20:15:00+00:00,1792,12,20,2016,2016-06-06
2016-06-06 21:45:00+00:00,1756,12,20,2016,2016-06-06
2016-06-06 22:30:00+00:00,1750,12,20,2016,2016-06-06
2016-06-06 23:15:00+00:00,1753,12,20,2016,2016-06-06
2016-06-07 00:15:00+00:00,1767,12,20,2016,2016-06-07
2016-06-07 01:00:00+00:00,1786,12,20,2016,2016-06-07
2016-06-07 02:00:00+00:00,1806,12,20,2016,2016-06-07
2016-06-07 03:15:00+00:00,1837,12,20,2016,2016-06-07
2016-06-07 04:00:00+00:00,1844,12,20,2016,2016-06-07
2016-06-07 04:30:00+00:00,1843,12,20,2016,2016-06-07
2016-06-07 06:00:00+00:00,1824,12,20,2016,2016-06-07
2016-06-07 06:45:00+00:00,1808,12,20,2016,2016-06-07
2016-06-07 07:30:00+00:00,1786,12,20,2016,2016-06-07
2016-06-07 10:15:00+00:00,1693,12,20,2016,2016-06-07
2016-06-07 11:00:00+00:00,1677,12,20,2016,2016-06-07
2016-06-07 11:30:00+00:00,1672,12,20,2016,2016-06-07
2016-06-07 13:30:00+00:00,1680,12,20,2016,2016-06-07
2016-06-07 16:00:00+00:00,1675,12,20,2016,2016-06-07
2016-06-07 16:30:00+00:00,1663,12,20,2016,2016-06-07
2016-06-07 19:00:00+00:00,1590,12,20,2016,2016-06-07
2016-06-07 20:45:00+00:00,1545,12,20,2016,2016-06-07
2016-06-07 21:30:00+00:00,1532,12,20,2016,2016-06-07
2016-06-07 22:15:00+00:00,1525,12,20,2016,2016-06-07
2016-06-07 22:30:00+00:00,1526,12,20,2016,2016-06-07
2016-06-07 23:15:00+00:00,1543,12,20,2016,2016-06-07
2016-06-07 23:45:00+00:00,1557,12,20,2016,2016-06-07
2016-06-08 01:00:00+00:00,1601,12,20,2016,2016-06-08
2016-06-08 01:45:00+00:00,1614,12,20,2016,2016-06-08
2016-06-08 02:15:00+00:00,1618,12,20,2016,2016-06-08
2016-06-08 04:30:00+00:00,1611,12,20,2016,2016-06-08
2016-06-08 05:45:00+00:00,1631,12,20,2016,2016-06-08
2016-06-08 06:30:00+00:00,1651,12,20,2016,2016-06-08
2016-06-08 07:30:00+00:00,1649,12,20,2016,2016-06-08
2016-06-08 08:00:00+00:00,1641,12,20,2016,2016-06-08
2016-06-08 09:00:00+00:00,1613,12,20,2016,2016-06-08
2016-06-08 10:15:00+00:00,1562,12,20,2016,2016-06-08
2016-06-08 11:15:00+00:00,1530,12,20,2016,2016-06-08
2016-06-08 12:00:00+00:00,1502,12,20,2016,2016-06-08
2016-06-08 14:45:00+00:00,1383,12,20,2016,2016-06-08
2016-06-08 15:15:00+00:00,1369,12,20,2016,2016-06-08
2016-06-08 16:15:00+00:00,1354,12,20,2016,2016-06-08
2016-06-08 17:00:00+00:00,1359,12,20,2016,2016-06-08
2016-06-08 17:30:00+00:00,1372,12,20,2016,2016-06-08
2016-06-08 18:15:00+00:00,1401,12,20,2016,2016-06-08
2016-06-08 18:45:00+00:00,1425,12,20,2016,2016-06-08
2016-06-08 19:30:00+00:00,1456,12,20,2016,2016-06-08
2016-06-08 20:00:00+00:00,1470,12,20,2016,2016-06-08
2016-06-08 20:15:00+00:00,1471,12,20,2016,2016-06-08
2016-06-08 20:45:00+00:00,1462,12,20,2016,2016-06-08
2016-06-08 21:15:00+00:00,1443,12,20,2016,2016-06-08
2016-06-08 21:45:00+00:00,1415,12,20,2016,2016-06-08
2016-06-08 22:30:00+00:00,1367,12,20,2016,2016-06-08
2016-06-08 23:00:00+00:00,1341,12,20,2016,2016-06-08
2016-06-08 23:15:00+00:00,1332,12,20,2016,2016-06-08
2016-06-08 23:30:00+00:00,1328,12,20,2016,2016-06-08
2016-06-08 23:45:00+00:00,1326,12,20,2016,2016-06-08
2016-06-09 00:00:00+00:00,1328,12,20,2016,2016-06-09
2016-06-09 00:15:00+00:00,1337,12,20,2016,2016-06-09
2016-06-09 00:30:00+00:00,1351,12,20,2016,2016-06-09
2016-06-09 00:45:00+00:00,1372,12,20,2016,2016-06-09
2016-06-09 01:00:00+00:00,1398,12,20,2016,2016-06-09
2016-06-09 01:15:00+00:00,1428,12,20,2016,2016-06-09
2016-06-09 01:30:00+00:00,1462,12,20,2016,2016-06-09
2016-06-09 02:15:00+00:00,1573,12,20,2016,2016-06-09
2016-06-09 02:45:00+00:00,1640,12,20,2016,2016-06-09
2016-06-09 03:00:00+00:00,1673,12,20,2016,2016-06-09
2016-06-09 03:30:00+00:00,1724,12,20,2016,2016-06-09
2016-06-09 03:45:00+00:00,1744,12,20,2016,2016-06-09
2016-06-09 04:00:00+00:00,1757,12,20,2016,2016-06-09
2016-06-09 04:15:00+00:00,1766,12,20,2016,2016-06-09
2016-06-09 04:30:00+00:00,1771,12,20,2016,2016-06-09
2016-06-09 05:00:00+00:00,1775,12,20,2016,2016-06-09
2016-06-09 05:15:00+00:00,1771,12,20,2016,2016-06-09
2016-06-09 05:45:00+00:00,1755,12,20,2016,2016-06-09
2016-06-09 06:00:00+00:00,1746,12,20,2016,2016-06-09
2016-06-09 06:15:00+00:00,1731,12,20,2016,2016-06-09
2016-06-09 06:45:00+00:00,1689,12,20,2016,2016-06-09
2016-06-09 07:15:00+00:00,1651,12,20,2016,2016-06-09
2016-06-09 07:45:00+00:00,1607,12,20,2016,2016-06-09
2016-06-09 08:00:00+00:00,1593,12,20,2016,2016-06-09
2016-06-09 08:30:00+00:00,1558,12,20,2016,2016-06-09
2016-06-09 08:45:00+00:00,1545,12,20,2016,2016-06-09
2016-06-09 09:15:00+00:00,1522,12,20,2016,2016-06-09
2016-06-09 10:15:00+00:00,1484,12,20,2016,2016-06-09
2016-06-09 10:45:00+00:00,1456,12,20,2016,2016-06-09
2016-06-09 11:00:00+00:00,1445,12,20,2016,2016-06-09
2016-06-09 11:30:00+00:00,1432,12,20,2016,2016-06-09
2016-06-09 12:45:00+00:00,1383,12,20,2016,2016-06-09
2016-06-09 13:00:00+00:00,1377,12,20,2016,2016-06-09
2016-06-09 13:30:00+00:00,1372,12,20,2016,2016-06-09
2016-06-09 13:45:00+00:00,1375,12,20,2016,2016-06-09
2016-06-09 14:15:00+00:00,1387,12,20,2016,2016-06-09
2016-06-09 14:30:00+00:00,1396,12,20,2016,2016-06-09
2016-06-09 15:30:00+00:00,1446,12,20,2016,2016-06-09
2016-06-09 16:00:00+00:00,1464,12,20,2016,2016-06-09
2016-06-09 16:30:00+00:00,1477,12,20,2016,2016-06-09
2016-06-09 17:30:00+00:00,1493,12,20,2016,2016-06-09
2016-06-09 18:30:00+00:00,1499,12,20,2016,2016-06-09
2016-06-09 19:30:00+00:00,1489,12,20,2016,2016-06-09
2016-06-09 20:00:00+00:00,1490,12,20,2016,2016-06-09
2016-06-09 20:45:00+00:00,1485,12,20,2016,2016-06-09
2016-06-09 21:15:00+00:00,1478,12,20,2016,2016-06-09
2016-06-09 22:00:00+00:00,1462,12,20,2016,2016-06-09
2016-06-09 23:00:00+00:00,1428,12,20,2016,2016-06-09
2016-06-09 23:45:00+00:00,1406,12,20,2016,2016-06-09
2016-06-10 01:00:00+00:00,1384,12,20,2016,2016-06-10
2016-06-10 03:00:00+00:00,1341,12,20,2016,2016-06-10
2016-06-10 04:30:00+00:00,1289,12,20,2016,2016-06-10
2016-06-10 06:15:00+00:00,1236,12,20,2016,2016-06-10
2016-06-10 07:30:00+00:00,1215,12,20,2016,2016-06-10
2016-06-10 08:15:00+00:00,1208,12,20,2016,2016-06-10
2016-06-10 10:00:00+00:00,1211,12,20,2016,2016-06-10
2016-06-10 11:30:00+00:00,1235,12,20,2016,2016-06-10
2016-06-10 12:15:00+00:00,1241,12,20,2016,2016-06-10
2016-06-10 13:30:00+00:00,1245,12,20,2016,2016-06-10
2016-06-10 14:00:00+00:00,1243,12,20,2016,2016-06-10
2016-06-10 14:15:00+00:00,1249,12,20,2016,2016-06-10
2016-06-10 14:30:00+00:00,1248,12,20,2016,2016-06-10
2016-06-10 14:45:00+00:00,1241,12,20,2016,2016-06-10
2016-06-10 15:15:00+00:00,1239,12,20,2016,2016-06-10
2016-06-10 16:15:00+00:00,1222,12,20,2016,2016-06-10
2016-06-10 17:00:00+00:00,1222,12,20,2016,2016-06-10
2016-06-10 17:45:00+00:00,1228,12,20,2016,2016-06-10
2016-06-10 18:15:00+00:00,1236,12,20,2016,2016-06-10
2016-06-10 18:45:00+00:00,1253,12,20,2016,2016-06-10
2016-06-10 20:15:00+00:00,1292,12,20,2016,2016-06-10
2016-06-10 23:15:00+00:00,1347,12,20,2016,2016-06-10
2016-06-11 00:15:00+00:00,1358,12,20,2016,2016-06-11
2016-06-11 01:15:00+00:00,1358,12,20,2016,2016-06-11
2016-06-11 01:45:00+00:00,1351,12,20,2016,2016-06-11
2016-06-11 03:15:00+00:00,1313,12,20,2016,2016-06-11
2016-06-11 05:15:00+00:00,1229,12,20,2016,2016-06-11
2016-06-11 06:30:00+00:00,1162,12,20,2016,2016-06-11
2016-06-11 06:45:00+00:00,1151,12,20,2016,2016-06-11
2016-06-11 07:45:00+00:00,1114,12,20,2016,2016-06-11
2016-06-11 08:30:00+00:00,1096,12,20,2016,2016-06-11
2016-06-11 09:15:00+00:00,1088,12,20,2016,2016-06-11
2016-06-11 11:15:00+00:00,1089,12,20,2016,2016-06-11
2016-06-11 11:30:00+00:00,1093,12,20,2016,2016-06-11
2016-06-11 11:45:00+00:00,1092,12,20,2016,2016-06-11
2016-06-11 12:15:00+00:00,1083,12,20,2016,2016-06-11
2016-06-11 14:15:00+00:00,1077,12,20,2016,2016-06-11
2016-06-11 15:30:00+00:00,1065,12,20,2016,2016-06-11
2016-06-11 17:00:00+00:00,1030,12,20,2016,2016-06-11
